日付,決算,証憑,コード,科目名,コード,補助名,コード,部門名,税コード,税率,コード,科目名,コード,補助名,コード,部門名,税コード,税率,金額,消費税,摘要,取引先,メモ,事務所メモ
2025/3/31,,,1112,普通預金,2,,    ,,810,,1142,売掛金,1008,,    ,,810,,17930,,売掛の入金　手数料売上,エムコミュー 溝の口オフィス,,
2025/3/31,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3169,,    ,,810,,5412,,売掛の入金　手数料売上,やきとりおしどり　マツイヨシオ,,
2025/3/31,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3211,,    ,,810,,5830,,売掛の入金　手数料売上,スリーアール,,
2025/3/31,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2011,,    ,,810,,33660,,売掛の入金　手数料売上　4月分,リーズジャパン,,
2025/3/31,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3192,,    ,,810,,2200,,売掛の入金　手数料売上,㈱NTプラス,,
2025/3/31,,,1142,売掛金,3172,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,26580,2658,3月分 手数料売上,(株)優和,,
2025/3/31,,,1142,売掛金,3098,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,15580,1558,3月分 手数料売上,ﾌｼﾞﾔﾓﾃﾞﾙ,,
2025/3/31,,,1142,売掛金,3103,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1000,100,3月分 手数料売上,(有)ホリ造形スタジオ,,
2025/3/31,,,1142,売掛金,3125,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,11180,1118,3月分 手数料売上,㈲海老民,,
2025/3/31,,,1142,売掛金,3086,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5110,511,3月分 手数料売上,原田管理商会,,
2025/3/31,,,1142,売掛金,3044,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5110,511,3月分 手数料売上,三協ｴﾝｼﾞﾆｱﾘﾝｸﾞ,,
2025/3/31,,,1142,売掛金,3054,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8840,884,3月分 手数料売上,㈲珠洲,,
2025/3/31,,,1142,売掛金,3107,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1280,128,3月分 手数料売上,水谷建築設計事務所,,
2025/3/31,,,1142,売掛金,3069,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1500,150,3月分 手数料売上,津田山製作所,,
2025/3/31,,,1142,売掛金,3079,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4540,454,3月分 手数料売上,日成工業,,
2025/3/31,,,1142,売掛金,3115,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1760,176,3月分 手数料売上,(有)百合丘ホーム,,
2025/3/31,,,1142,売掛金,3096,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,25540,2554,3月分 手数料売上,富士教材,,
2025/3/31,,,1142,売掛金,3211,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5680,568,3月分 手数料売上,History元住吉店,,
2025/3/31,,,1142,売掛金,2001,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,247960,24796,3月分 手数料売上,J&T環境,,
2025/3/31,,,1142,売掛金,2126,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,20000,2000,3月分 手数料売上,NECｸﾞﾘｰﾝｽｲﾐﾝｸﾞｸﾗﾌﾞ玉川,,
2025/3/31,,,1142,売掛金,3158,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6820,682,3月分 手数料売上,NPO　SSS,,
2025/3/31,,,1142,売掛金,1014,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,208920,20892,3月分 手数料売上,小杉駅周辺エリアマネ,,
2025/3/31,,,1142,売掛金,3043,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5470,547,3月分 手数料売上,sunnyこどもｸﾘﾆｯｸ,,
2025/3/31,,,1142,売掛金,1007,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1000,100,3月分 手数料売上,TKプロジェクト,,
2025/3/31,,,1142,売掛金,3185,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,40000,4000,3月分 手数料売上,有馬病院,,
2025/3/31,,,1142,売掛金,3166,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3660,366,3月分 手数料売上,いっぽ　百合ヶ丘,,
2025/3/31,,,1142,売掛金,3013,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2760,276,3月分 手数料売上,ｲﾏｰｼﾞｱｸﾄ南加瀬,,
2025/3/31,,,1142,売掛金,3201,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2000,200,3月分 手数料売上,オールマイト㈱,,
2025/3/31,,,1142,売掛金,3029,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,12780,1278,3月分 手数料売上,カフェ　ド　シュロ,,
2025/3/31,,,1142,売掛金,2011,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,26880,2688,3月分 手数料売上,リーズジャパン,,
2025/3/31,,,1142,売掛金,3032,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,9850,985,3月分 手数料売上,くもい歯科ｸﾘﾆｸ,,
2025/3/31,,,1142,売掛金,3187,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1800,180,3月分 手数料売上,グリーン調剤薬局,,
2025/3/31,,,1142,売掛金,2047,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,127160,12716,3月分 手数料売上,京浜総合病院,,
2025/3/31,,,1142,売掛金,2047,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,76140,7614,3月分 手数料売上,京浜総合病院,,
2025/3/31,,,1142,売掛金,3041,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,17480,1748,3月分 手数料売上,ｺﾊﾞｯｸ亀ヶ谷ﾓｰﾀｰｽ,,
2025/3/31,,,1142,売掛金,1011,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,16500,1650,3月分 手数料売上,こぱんはうすさくら久,,
2025/3/31,,,1142,売掛金,3042,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2280,228,3月分 手数料売上,さかい医院,,
2025/3/31,,,1142,売掛金,3045,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,35450,3545,3月分 手数料売上,ｻﾝﾒﾃﾞｨｯｸｽ,,
2025/3/31,,,1142,売掛金,3049,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7890,789,3月分 手数料売上,ｼﾃｨｰ企画工業,,
2025/3/31,,,1142,売掛金,3170,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7100,710,3月分 手数料売上,スタジオそら,,
2025/3/31,,,1142,売掛金,1003,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2000,200,3月分 手数料売上,スナック千恵,,
2025/3/31,,,1142,売掛金,1017,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4000,400,3月分 手数料売上,ｾﾝﾄﾗﾙ薬局,,
2025/3/31,,,1142,売掛金,3204,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,30000,3000,3月分 手数料売上,ティーエスエンバイロ㈱,,
2025/3/31,,,1142,売掛金,3070,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3000,300,3月分 手数料売上,ﾃｨｰｴﾑ設備工業,,
2025/3/31,,,1142,売掛金,2921,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,58000,5800,3月分 手数料売上,日本動物高度医療センター,,
2025/3/31,,,1142,売掛金,3081,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,12860,1286,3月分 手数料売上,ﾆｭｰﾀｳﾝ㈱鷺沼店,,
2025/3/31,,,1142,売掛金,3209,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7370,737,3月分 手数料売上,登戸ブレスケアクリニック,,
2025/3/31,,,1142,売掛金,3165,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4000,400,3月分 手数料売上,ハウスクリニック,,
2025/3/31,,,1142,売掛金,3034,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,38290,3829,3月分 手数料売上,ひまわり高津つどいの,,
2025/3/31,,,1142,売掛金,3093,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1570,157,3月分 手数料売上,ﾌﾟｱｶｲ,,
2025/3/31,,,1142,売掛金,3095,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8910,891,3月分 手数料売上,ﾌｪｲｽ,,
2025/3/31,,,1142,売掛金,3134,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6060,606,3月分 手数料売上,ﾌﾛｰﾗﾙ夢木香,,
2025/3/31,,,1142,売掛金,3131,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,76430,7643,3月分 手数料売上,べったこ物流,,
2025/3/31,,,1142,売掛金,3109,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1560,156,3月分 手数料売上,ﾒｶﾞﾈｽﾄｱ-武蔵中原店 ㈲大興資源へ請求,,
2025/3/31,,,1142,売掛金,3169,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5110,511,3月分 手数料売上,やきとりおしどり,,
2025/3/31,,,1142,売掛金,3112,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1190,119,3月分 手数料売上,やきとり山吹,,
2025/3/31,,,1142,売掛金,3114,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,25560,2556,3月分 手数料売上,ﾕｰｽﾞﾚｯﾄ元住吉,,
2025/3/31,,,1142,売掛金,3118,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5110,511,3月分 手数料売上,ﾗｲﾌﾃｯｸ,,
2025/3/31,,,1142,売掛金,2010,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,13105,1310,3月分 手数料売上,ラボラトリー,,
2025/3/31,,,1142,売掛金,3119,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6060,606,3月分 手数料売上,ﾗﾝﾄﾞﾗﾝﾄﾞﾘｰ　ﾗﾝﾄﾞﾗﾝﾄﾞﾘｰ読売ﾗﾝﾄﾞ店,,
2025/3/31,,,1142,売掛金,3120,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5380,538,3月分 手数料売上,ﾘｨｰｻﾝｸ,,
2025/3/31,,,1142,売掛金,3018,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3000,300,3月分 手数料売上,荏原実業,,
2025/3/31,,,1142,売掛金,3017,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3460,346,3月分 手数料売上,英和工業,,
2025/3/31,,,1142,売掛金,3026,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,15060,1506,3月分 手数料売上,海鮮居酒屋　檸檬,,
2025/3/31,,,1142,売掛金,3047,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1500,150,3月分 手数料売上,(株)ＧＮＥ,,
2025/3/31,,,1142,売掛金,3048,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4920,492,3月分 手数料売上,JKB,,
2025/3/31,,,1142,売掛金,3192,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6000,600,3月分 手数料売上,㈱NTプラス,,
2025/3/31,,,1142,売掛金,3137,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,10480,1048,3月分 手数料売上,SHUHEI,,
2025/3/31,,,1142,売掛金,3001,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2690,269,3月分 手数料売上,あおば,,
2025/3/31,,,1142,売掛金,3207,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,13600,1360,3月分 手数料売上,㈱ｱﾗｲﾝ,,
2025/3/31,,,1142,売掛金,3007,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,15660,1566,3月分 手数料売上,ｲｰｽﾄｻｳﾝﾄﾞ,,
2025/3/31,,,1142,売掛金,3011,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,31500,3150,3月分 手数料売上,ｲﾉﾍﾞｲｼｮﾝｵﾌﾞﾒﾃﾞｨｶﾙｻｰﾋ,,
2025/3/31,,,1142,売掛金,3159,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,100000,10000,3月分 手数料売上,株式会社カナイエンタ,,
2025/3/31,,,6220,支払手数料,    ,,0,共通部門,310,10,1142,売掛金,3200,,    ,,810,,600,60,振込手数料,,,
2025/3/31,,,1142,売掛金,3200,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,151485,15148,3月分 手数料売上,㈱サティスファクトリーBPO本部運用管理部,,
2025/3/31,,,1142,売掛金,3052,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5840,584,3月分 手数料売上,ｼﾞｬｸｴﾂ,,
2025/3/31,,,1142,売掛金,3205,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,18000,1800,3月分 手数料売上,㈱ジャパンプロセス,,
2025/3/31,,,1142,売掛金,3059,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,29590,2959,3月分 手数料売上,ﾀｲﾔ館京浜高津,,
2025/3/31,,,1142,売掛金,3182,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,12080,1208,3月分 手数料売上,㈱メイツ電子,,
2025/3/31,,,1142,売掛金,3126,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,59650,5965,3月分 手数料売上,㈱ﾒｯﾄﾞﾄﾗｽﾄ東京,,
2025/3/31,,,1142,売掛金,3147,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,49040,4904,3月分 手数料売上,ワンラインシステム,,
2025/3/31,,,1142,売掛金,3010,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,11910,1191,3月分 手数料売上,井出紙工,,
2025/3/31,,,1142,売掛金,2024,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,245700,24570,3月分 手数料売上,環境ｵﾌﾟﾃｨﾏﾙ,,
2025/3/31,,,1142,売掛金,3163,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,16490,1649,3月分 手数料売上,宮崎華園,,
2025/3/31,,,1142,売掛金,1008,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,9000,900,3月分 手数料売上,溝の口オフィス,,
2025/3/31,,,1142,売掛金,3108,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1500,150,3月分 手数料売上,溝ノ口製麺渡辺商店,,
2025/3/31,,,1142,売掛金,3031,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8750,875,3月分 手数料売上,ｷｭｰﾋﾞｯｸｽ,,
2025/3/31,,,1142,売掛金,2026,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,726600,72660,3月分 手数料売上,三友商事,,
2025/3/31,,,1142,売掛金,3046,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14980,1498,3月分 手数料売上,賛友精機,,
2025/3/31,,,1142,売掛金,3051,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,33490,3349,3月分 手数料売上,七五三寿司,,
2025/3/31,,,1142,売掛金,3022,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2560,256,3月分 手数料売上,小笠原会計事務所,,
2025/3/31,,,1142,売掛金,3053,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,25060,2506,3月分 手数料売上,昇辰電気,,
2025/3/31,,,1142,売掛金,3056,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14680,1468,3月分 手数料売上,新富,,
2025/3/31,,,1142,売掛金,3028,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,50660,5066,3月分 手数料売上,神奈川中央交通東,,
2025/3/31,,,1142,売掛金,3030,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3290,329,3月分 手数料売上,川崎建設,,
2025/3/31,,,1142,売掛金,3173,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,16400,1640,3月分 手数料売上,川崎市中部児童相談所,,
2025/3/31,,,1142,売掛金,3066,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5110,511,3月分 手数料売上,多摩食事ｻｰﾋﾞｽかりん,,
2025/3/31,,,1142,売掛金,3060,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,32210,3221,3月分 手数料売上,太陽第一幼稚園,,
2025/3/31,,,1142,売掛金,3058,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1840,184,3月分 手数料売上,大丸化工,,
2025/3/31,,,1142,売掛金,3068,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,9350,935,3月分 手数料売上,地質計測,,
2025/3/31,,,1142,売掛金,3129,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5110,511,3月分 手数料売上,中華福林,,
2025/3/31,,,1142,売掛金,3148,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,30040,3004,3月分 手数料売上,中日本ｴｸｽﾄｰﾙ,,
2025/3/31,,,1142,売掛金,3073,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5132,513,3月分 手数料売上,東洋ｴﾚﾒﾝﾄ工業㈱,,
2025/3/31,,,1142,売掛金,1009,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,500,50,3月分 手数料売上,二宮内科・小児科クリ,,
2025/3/31,,,1142,売掛金,3099,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7490,749,3月分 手数料売上,二子新地整骨院,,
2025/3/31,,,1142,売掛金,3008,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3880,388,3月分 手数料売上,板垣電子工業,,
2025/3/31,,,1142,売掛金,1012,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5000,500,3月分 手数料売上,美・デザイン ㈲大興資源へ請求,,
2025/3/31,,,1142,売掛金,3091,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1190,119,3月分 手数料売上,美容室コパン,,
2025/3/31,,,1142,売掛金,3097,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,12740,1274,3月分 手数料売上,不二ﾌﾟﾗﾝﾄ工業㈱,,
2025/3/31,,,1142,売掛金,3106,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,54130,5413,3月分 手数料売上,岬水産,,
2025/3/31,,,1142,売掛金,3084,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8370,837,3月分 手数料売上,林整形外科,,
2025/3/31,,,1142,売掛金,2543,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,31500,3150,3月分 手数料売上,ブリヂストンタイヤソリューションジャパン,,
2025/3/31,,,1142,売掛金,35,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,30370,3037,3月分 手数料売上,リハフロンティア株式,,
2025/3/31,,,1142,売掛金,2126,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,20000,2000,3月分 手数料売上,NECｸﾞﾘｰﾝｽｲﾐﾝｸﾞｸﾗﾌﾞ玉川,,
2025/3/31,,,1142,売掛金,34,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3570,357,3月分 手数料売上,㈱siesta,,
2025/3/31,,,1142,売掛金,33,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5620,562,3月分 手数料売上,㈱Gradeup,,
2025/3/31,,,1142,売掛金,39,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6440,644,3月分 手数料売上,ｶﾒﾊﾁﾍﾞｰｶﾘｰ,,
2025/3/31,,,1142,売掛金,3227,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1500,150,3月分 手数料売上,登戸駅前地区市街地再開発組合,,
2025/3/31,,,1142,売掛金,3228,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4920,492,3月分 手数料売上,㈱hope(放課後デイサービスkanoa),,
2025/3/31,,,1142,売掛金,2,,    ,,810,,4102,作業料売上　ｺﾂﾞｶ㈱,    ,,1,横浜,110,10,180000,18000,こづか事務手数料（千葉さん・的場さん）,こづか㈱,,
2025/3/31,,,1142,売掛金,2,,    ,,810,,4105,商品売上,    ,,1,横浜,110,10,308618,30861,手数料売上　こづか㈱,こづか㈱,,
2025/3/31,,,1101,現金,    ,,    ,,810,,1142,売掛金,3108,,    ,,810,,1606,,,㈲溝の口製麺渡辺商店,,
2025/3/31,,,1142,売掛金,1,,    ,,810,,4101,作業料売上　㈲大興資源,    ,,1,横浜,110,10,530000,53000,廃棄物収集請負,㈲大興資源,,
2025/3/31,,,1142,売掛金,1,,    ,,810,,1142,売掛金,1012,,    ,,810,,1100,,㈲大興資源へ入金された,,,
2025/4/1,,,9999,諸口,    ,,    ,,810,,1142,売掛金,3086,,    ,,810,,6039,,売掛の入金　手数料売上,㈲原田管理商会,,
2025/4/1,,,9999,諸口,    ,,    ,,810,,1142,売掛金,3119,,    ,,810,,7084,,売掛の入金　手数料売上,㈲原田管理商会,,
2025/4/1,,,9999,諸口,    ,,    ,,810,,1142,売掛金,3029,,    ,,810,,13013,,売掛の入金　手数料売上,㈲原田管理商会,,
2025/4/4,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3081,,    ,,810,,14146,,売掛の入金　手数料売上,ニュータウン鷺沼,,
2025/4/4,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3125,,    ,,810,,12298,,売掛の入金　手数料売上,海老民,,
2025/4/4,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3084,,    ,,810,,9207,,売掛の入金　手数料売上,ハヤシ　オウスケ,,
2025/4/4,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3043,,    ,,810,,6017,,売掛の入金　手数料売上,サニーサイド,,
2025/4/5,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3091,,    ,,810,,1309,,売掛の入金　手数料売上,こぱんはすさくら久末教室,,
